test_year,asset_id,n_obs,mse_sep,mse_joint,delta_mse,mean_pred_sep,mean_pred_joint,delta_mean_pred,std_pred_sep,std_pred_joint,delta_std_pred,mean_true,std_true
2011,30,254,0.0002515854198733305,0.0002515507111736959,-3.470869963461505e-08,0.0012238177463529617,-0.0010063776280730963,-0.002230195374426058,4.246157422615096e-05,0.0,-4.246157422615096e-05,9.327576723489357e-05,0.015822182958867698
2011,31,254,0.0006044733743443488,0.0006024086961526142,-2.0646781917346224e-06,0.00122217335334913,-0.0009492543758824468,-0.0021714277292315767,0.00011429856790918091,0.0,-0.00011429856790918091,-0.00034279172489799136,0.024536521742202465
2011,32,254,0.0011043469825113275,0.001098550268394318,-5.796714117009419e-06,0.0006450090234673868,-0.0006999194156378508,-0.0013449284391052374,0.00025102951922838224,0.0,-0.00025102951922838224,-0.002059238864026747,0.03311649919649644
2011,34,254,0.00047911756796881015,0.0004762357951449847,-2.8817728238254305e-06,0.0012642264835477815,0.0004310430376790464,-0.0008331834458687351,0.00047839546037567823,0.0,-0.00047839546037567823,-0.0009254261078936398,0.02178062870079957
2011,35,254,0.0006132295271361954,0.0006099422063979127,-3.2873207382827594e-06,0.0024711113335110072,0.0021173518616706133,-0.00035375947184039394,0.00014696213202053092,0.0,-0.00014696213202053092,-0.00012096037337334035,0.024595368766016992
2011,36,254,0.000463083526901298,0.00046441640443488597,1.3328775335879435e-06,-0.0001411213150878591,0.00015799503307789564,0.00029911634816575473,0.00014983596482552757,0.0,-0.00014983596482552757,-0.001970162135194858,0.02144498429708017
2011,38,254,0.0007218964691015968,0.0007443422841138695,2.2445815012272683e-05,-0.001385578416346565,0.003252880647778511,0.004638459064125076,0.00032480397088234357,0.0,-0.00032480397088234357,-0.0016482961992865654,0.026838791880926072
2011,39,254,0.0007541160281462493,0.0007469350518955885,-7.180976250660792e-06,0.0015512728462303718,-0.0014170482754707336,-0.0029683211217011053,0.00035307165899380765,0.0,-0.00035307165899380765,-0.0009993040210875403,0.02732691972457779
2011,41,254,0.0003170182463446734,0.00031508400291628194,-1.9342434283914703e-06,0.0018643399509857958,0.001268523190661854,-0.0005958167603239417,0.00026717147555796743,1.864718779762061e-08,-0.0002671528283701698,-0.0005273706708957903,0.017659524421505174
2011,42,254,0.0008198233714028292,0.0008186326137954584,-1.190757607370807e-06,1.3255990865662342e-05,-0.002297320868819952,-0.0023105768596856143,0.0003690443011249577,0.0,-0.0003690443011249577,-0.0018240991414227273,0.028607842893028066
2011,43,254,0.0002773034916847074,0.0002683652533791725,-8.938238305534866e-06,0.0031203742058375688,5.095847518532537e-05,-0.0030694157306522434,0.00036537797576627546,0.0,-0.00036537797576627546,-4.942666514396686e-05,0.016381549871815348
2011,44,254,0.00025515878082815383,0.0002538331832165914,-1.3255976115624413e-06,0.001286335157479827,-0.0008962006540969014,-0.0021825358115767283,0.00015186945929642368,0.0,-0.00015186945929642368,3.7465313950649686e-05,0.015904761899402996
2011,45,141,0.0017733980946555506,0.0012484839582338108,-0.0005249141364217398,0.018207661305547605,-0.002095489064231515,-0.02030315036977912,0.000377696086962765,0.0,-0.000377696086962765,-0.004837902233659018,0.03522730657092535
2011,46,82,0.0002532276697310807,0.00025362435225131214,3.966825202314137e-07,0.0008568068648256907,-0.0006646827096119523,-0.0015214895744376429,8.017525857074893e-05,0.0,-8.017525857074893e-05,0.0003075985757621355,0.015895880641015877
2011,47,254,0.00027507500732699394,0.00027165392638324345,-3.4210809437504883e-06,0.0009869739237263447,-0.000797953107394278,-0.0017849270311206227,0.00014697116756745492,0.0,-0.00014697116756745492,-0.0006047737070721356,0.016480795129560185
2011,48,254,0.000607464420619523,0.0006142365209316016,6.772100312078572e-06,0.001622829146272554,-0.0037139211781322956,-0.00533675032440485,0.00010906077942079229,0.0,-0.00010906077942079229,-0.00047202375070754763,0.024570849028913468
2011,49,254,0.0006580244848586185,0.0006557788479134184,-2.2456369452001452e-06,0.001296786723409112,0.0008824904798530042,-0.00041429624355610777,0.0002810040248625807,0.0,-0.0002810040248625807,-0.0012005333881158562,0.02552331991491095
2011,50,254,0.00031408106084238334,0.0003150635855489867,9.825247066033737e-07,0.0011603742045915033,0.0014233516994863749,0.00026297749489487157,5.887039633064876e-05,0.0,-5.887039633064876e-05,-0.0004753191108598343,0.017648190692049013
2011,51,254,0.0006829046569787938,0.0006728016608086693,-1.0102996170124477e-05,0.0021923600923357987,0.000617978279478848,-0.0015743818128569507,0.0003163195293040011,0.0,-0.0003163195293040011,-0.0014336824020734803,0.025857152767782478
2011,52,254,0.0002374591395882908,0.00023667836830764346,-7.807712806473435e-07,0.0010390272877347751,0.0007506714318878949,-0.00028835585584688025,0.0002156179948383162,0.0,-0.0002156179948383162,-0.0003000884279908931,0.015348428975778296
2011,53,254,0.0005990259826348904,0.0006073220283362857,8.296045701395227e-06,-1.041652766738351e-05,0.001948263612575829,0.0019586801402432124,3.8184012947772383e-05,0.0,-3.8184012947772383e-05,-0.0011359616771437272,0.024450144840031926
2011,54,254,0.00040928362897354467,0.00040839120621148536,-8.924227620593053e-07,0.0001349393718355284,-0.00014577203546650708,-0.00028071140730203547,0.00031009982283391324,0.0,-0.00031009982283391324,-0.0006178101450653975,0.020203177627159834
2011,55,254,0.00046461046832366887,0.0004649237993380368,3.133310143679292e-07,-0.0003492389842281191,-0.00021338251826819032,0.0001358564659599288,5.7019290365313313e-05,0.0,-5.7019290365313313e-05,-0.0009838089900803986,0.021548323424098865
2011,57,254,0.0004993018063015059,0.000490803034361996,-8.49877193950983e-06,0.0019112146774849553,0.0005423503462225199,-0.0013688643312624355,0.00011312991211618824,0.0,-0.00011312991211618824,-0.001740874604448699,0.022036104877827842
2011,59,254,0.0005526902514500879,0.0005488824381162622,-3.807813333825622e-06,0.0021116970414955783,0.0005917539820075035,-0.0015199430594880748,0.00031581909731172796,0.0,-0.00031581909731172796,-0.00014083594180163244,0.02341678351353565
2011,60,254,0.0004396657043318619,0.0004390849586506073,-5.807456812545616e-07,0.0014246840059287905,0.0012383131543174386,-0.0001863708516113519,6.882959543464174e-05,0.0,-6.882959543464174e-05,-0.000884983896033121,0.02084650014478639
2011,61,254,0.0005872639526843791,0.00058763705029134,3.730976069609435e-07,0.000438950193209911,0.00048398787367036637,4.5037680460455394e-05,0.000134816714276158,6.186377431215753e-08,-0.00013475485050184585,-0.0015046137830534293,0.024159521796983642
2011,63,254,0.00020130536127293392,0.00019821727835579088,-3.088082917143036e-06,0.0021129991477868686,0.0011594138341024518,-0.0009535853136844168,8.704330853469431e-05,0.0,-8.704330853469431e-05,0.00011068156288989529,0.014039851814713284
2011,64,254,0.0007234588937878164,0.0007227434759283272,-7.154178594891798e-07,-0.00027412868390871785,-0.0005512690986506641,-0.00027714041474194624,0.00023001856059261215,0.0,-0.00023001856059261215,-0.003443091354652608,0.02672790377055445
2011,65,254,0.0008591141048474345,0.0008572154372844422,-1.8986675629922584e-06,0.0013943488496964372,0.0010981233790516853,-0.0002962254706447519,0.0001229634717848622,0.0,-0.0001229634717848622,-0.0010411074156823485,0.02919998508375138
2011,66,254,0.0010414413768745719,0.0010460212775032765,4.579900628704642e-06,-9.367758716185262e-05,0.00011799053754657507,0.0002116681247084277,0.0002925243480779507,0.0,-0.0002925243480779507,-0.003007915891741725,0.032190836995931144
2011,67,254,0.0003888097740008562,0.0003960409251861215,7.231151185265329e-06,0.0008144454927895013,0.0024776961654424667,0.0016632506726529655,6.087330477571306e-05,0.0,-6.087330477571306e-05,-0.0005896044450180425,0.019662975160213928
2011,68,254,0.0064989766805710935,0.006482379496993731,-1.6597183577362652e-05,-0.0004895860329270363,-0.0007955402252264321,-0.0003059541922993958,0.0007825129242797391,0.0,-0.0007825129242797391,-0.0037047368939998244,0.0804606492127433
2011,69,254,0.000600620067537412,0.0005746006943402287,-2.601937319718329e-05,0.0038522328983435013,-0.00034757936373353004,-0.004199812262077031,0.000682759991681999,0.0,-0.000682759991681999,-0.0014317314851215036,0.023946300518408244
2011,71,254,0.000707660371701253,0.0007134282487786515,5.767877077398503e-06,0.0004171985164871366,0.0013403291681114086,0.000923130651624272,0.00012063076875989667,2.079333549541726e-07,-0.0001204228354049425,-0.0018455154844054852,0.0265193732835427
2011,72,254,0.001732510469124973,0.0017430231229230236,1.0512653798050485e-05,-0.003617737940915926,-0.0052321371622383595,-0.0016143992213224333,0.0003729771067525735,0.0,-0.0003729771067525735,-0.0012156856610195375,0.04155588093472909
2011,73,254,0.0010084579834098541,0.001018462424065069,1.000444065521488e-05,0.000638917645835501,0.0016283279983326793,0.0009894103524971782,0.00032089718488851926,0.0,-0.00032089718488851926,-0.002715003532023185,0.0316164181286003
2011,74,254,0.00046845958144333256,0.000468824455573122,3.648741297894247e-07,0.0003007665995185769,-0.0003469720541033894,-0.0006477386536219664,0.00039926453782357894,0.0,-0.00039926453782357894,-0.0007913073909951812,0.021647794845699904
2011,76,254,4.554731272299626e-05,4.5665458702138506e-05,1.1814597914224797e-07,0.0004578355670444609,0.0004683801089413464,1.0544541896885518e-05,6.649866193551074e-05,0.0,-6.649866193551074e-05,7.098062360119826e-05,0.006745927093527607
2011,77,254,0.00023015878505694323,0.00022724882088388917,-2.9099641730540547e-06,0.0015378777289719093,-0.0018433522200211883,-0.0033812299489930976,0.00011955817028788706,0.0,-0.00011955817028788706,-0.0005911212266973501,0.015022674143548749
2011,78,254,0.0009102002312726644,0.0009090012805305068,-1.1989507421576338e-06,0.0025757022026016954,0.0023922608233988285,-0.00018344137920286692,0.00011113757422578028,0.0,-0.00011113757422578028,0.0007490653834618298,0.03010483664258412
2011,79,254,0.0003686327636532193,0.0003661161398371998,-2.5166238160194985e-06,0.0018898107580781922,0.00042150638182647526,-0.001468304376251717,0.00014809262578510576,0.0,-0.00014809262578510576,0.00019012564689087932,0.0191327625499482
2011,81,254,0.0014721955413776213,0.001451330146224067,-2.0865395153554312e-05,0.0041152207899516026,0.0010505336103960872,-0.0030646871795555154,0.0006748652925525082,0.0,-0.0006748652925525082,-0.0015094516398203106,0.038010217333537315
2011,82,254,0.001003237933584568,0.0010036473179594043,4.0938437483625627e-07,0.0007419445676597084,0.0007152531761676073,-2.6691391492101126e-05,0.00014279667963997057,0.0,-0.00014279667963997057,-0.0006158519829936692,0.031652416606234954
2011,83,254,0.0002209655467378142,0.00021948781340524725,-1.4777333325669527e-06,0.0012998372815021379,-0.0012348797172307968,-0.0025347169987329347,6.54363034216322e-05,0.0,-6.54363034216322e-05,-0.0003191012132354954,0.01478679015665223
2011,84,254,0.0001074278546972521,0.00010796126181018351,5.334071129314095e-07,0.00036279516895924965,-0.000463943462818861,-0.0008267386317781107,0.0001270416520627254,0.0,-0.0001270416520627254,0.00041716831057806954,0.010353014239967252
2011,85,254,0.0005196472057091148,0.0005172627197779819,-2.3844859311329203e-06,0.0010794929309388783,2.1817257220391184e-05,-0.0010576756737184871,0.00024185408933925594,0.0,-0.00024185408933925594,-0.0007208839120286344,0.02273128053478681
2011,86,254,0.00011490531261022506,0.00011499797076917038,9.265815894532437e-08,0.00016934523500106114,-0.00028613552152762173,-0.0004554807565286829,2.9655000219438826e-05,2.7329908706917367e-08,-2.9627670310731908e-05,-1.2339857230329035e-05,0.010720216644765187
2011,88,254,0.0007405594663028578,0.0007408901656708136,3.30699367955792e-07,-0.0028937007410554435,-0.0004500877112150192,0.0024436130298404243,0.0003563612558108455,0.0,-0.0003563612558108455,-0.001422313496156119,0.027201929025234762
2011,89,254,0.0001832801245876021,0.0001831758682132968,-1.0425637430531423e-07,-6.499334319135335e-05,0.0007084650108975717,0.000773458354088925,0.00023712617759257996,2.2851434865125957e-07,-0.0002368976632439287,1.455227846186962e-05,0.013516446081719046
2011,90,254,0.0008651965624069111,0.0008711460940006864,5.949531593775286e-06,0.0014654910118561092,-0.0023443943355232477,-0.003809885347379357,0.0004949943082937446,0.0,-0.0004949943082937446,0.0005067175373250759,0.029377155326702223
2011,93,254,0.0006215291769673724,0.0006144437563989401,-7.085420568432284e-06,0.0023106083596550575,-0.0015207446413114667,-0.003831353000966524,4.731027822112548e-05,0.0,-4.731027822112548e-05,-0.0005401459798184895,0.024768572479333943
2011,94,254,0.00038909120646480184,0.00038637670580404397,-2.7145006607578754e-06,-0.00021737639418267828,-0.0005381252849474549,-0.00032074889076477665,0.0006535492446025153,0.0,-0.0006535492446025153,-0.000705443451878736,0.019655755147921918
2011,97,254,0.0006090946905765609,0.0005990593621743367,-1.0035328402224178e-05,0.0023400067227093255,-0.00019011262338608503,-0.0025301193460954105,6.349087029268128e-05,0.0,-6.349087029268128e-05,-0.0008730010279303388,0.024466160826767967
2011,98,254,0.00012139066408894359,0.00012118864201633374,-2.0202207260984885e-07,0.0008430924398575242,0.0006808934849686921,-0.00016219895488883218,7.90018487043759e-05,0.0,-7.90018487043759e-05,0.0004049207473634181,0.011005111588004563
2011,99,254,0.000838595600534624,0.000841282643073596,2.6870425389719345e-06,-0.0008702814381012298,-0.0016192616894841194,-0.0007489802513828897,0.0002305455759684401,0.0,-0.0002305455759684401,0.0012919826735053174,0.028858400845032228
2011,100,254,0.0008788260349467742,0.0008613557562675895,-1.7470278679184662e-05,0.002980281173537566,-0.00026763498317450285,-0.0032479161567120687,0.00016823948694752962,0.0,-0.00016823948694752962,-0.001606165300106738,0.029318323500129445
2011,101,254,0.00019038898879335624,0.0001907739722662074,3.84983472851146e-07,-0.00041309697828512256,-0.0005470511969178915,-0.00013395421863276894,0.00011976198429178037,0.0,-0.00011976198429178037,0.0007566838867610726,0.013750427160557296
2011,103,254,0.0005579998497755884,0.000547830125267437,-1.0169724508151475e-05,0.0033677235451035612,0.0019510743441060185,-0.0014166492009975427,0.00014581099342528508,0.0,-0.00014581099342528508,-0.0007905558554898853,0.023244646461413446
2011,104,254,0.0002851472049005317,0.000283973358901751,-1.1738459987806703e-06,0.0014044715487581537,0.0002497366804163903,-0.0011547348683417634,0.0002719529220370244,0.0,-0.0002719529220370244,0.00015087450223088186,0.016851219100453094
2011,105,254,0.0004030197114086526,0.00040647637249585286,3.45666108720027e-06,0.0012929464688553936,0.0018938332796096802,0.0006008868107542865,3.99477366035214e-05,0.0,-3.99477366035214e-05,-0.0012964930319423614,0.01990723965098306
2011,106,254,0.00028669793398313756,0.00028819511835557744,1.4971843724398849e-06,0.00022880463882928758,-0.0012162427883595228,-0.0014450474271888105,0.00020914019718907217,0.0,-0.00020914019718907217,0.00016550945228083596,0.01691998460699839
2011,107,254,0.0002637448202443373,0.00026631519983878044,2.5703795944431425e-06,0.0010791476082614088,0.0017970189219340682,0.0007178713136726594,0.0002469278147586194,0.0,-0.0002469278147586194,0.00012277896024113867,0.0162330564093596
2011,108,254,0.00023890079023994266,0.00023900921924915961,1.0842900921695158e-07,0.0002489758758094367,0.00021214011940173805,-3.6835756407698666e-05,5.2626922008899825e-05,0.0,-5.2626922008899825e-05,7.5529335060641334e-06,0.015458569252441415
2011,109,254,0.0005014001682825336,0.0005067256988311561,5.325530548622539e-06,0.0011901485029696011,0.0023604976013302803,0.0011703490983606792,0.0001373578561661671,0.0,-0.0001373578561661671,-0.0002601569324502548,0.02235750139540935
2011,110,254,0.0007235804931691873,0.0007232850869774237,-2.9540619176358397e-07,-0.000129439450037761,1.1583340892684646e-05,0.00014102279093044566,0.00035999694017856815,0.0,-0.00035999694017856815,-0.00047507747343060843,0.026889556490006024
2011,111,104,0.00025693140052312596,0.0002555651497069746,-1.3662508161513633e-06,-0.00012803439480754046,9.558305464452133e-06,0.0001375927002719926,0.0003473438968561363,0.0,-0.0003473438968561363,-6.094731618260924e-06,0.015986397489409696
2011,112,254,0.00015435690612316212,0.00015337678981525263,-9.801163079094916e-07,8.731384534300782e-05,-0.0005714033031836152,-0.000658717148526623,4.5749943511033264e-05,0.0,-4.5749943511033264e-05,-0.0010056903618145508,0.012376921449454148
2011,113,254,0.0004161135200576599,0.0004172380226727278,1.1245026150679175e-06,-0.00023521023883124975,0.0004982779501006007,0.0007334881889318504,0.00014230861174061217,0.0,-0.00014230861174061217,-0.0007144625692258455,0.0203903723140484
2011,114,254,0.0007558727638296211,0.0007502028600762715,-5.669903753349531e-06,0.0023067493182350332,0.00119902438018471,-0.0011077249380503232,8.00019517235308e-05,0.0,-8.00019517235308e-05,-0.0008074289155937179,0.027316240686597607
2011,115,254,0.0005319951757502692,0.0005276120464902657,-4.383129260003473e-06,0.0017038431517251832,-0.0006151983980089426,-0.002319041549734126,7.838593882089669e-05,0.0,-7.838593882089669e-05,-0.00027327266389950343,0.022967262206946195
2011,116,254,0.00010054040953700969,0.00010182393495012659,1.2835254131168984e-06,0.00015673701152733462,0.0008262857445515692,0.0006695487330242346,2.823813424721285e-05,0.0,-2.823813424721285e-05,-0.0004928722504636995,0.010004186980175541
2011,117,254,0.00063861266773565,0.0006382794031332644,-3.3326460238561426e-07,0.0002659433704661572,0.00018776800425257534,-7.817536621358186e-05,0.00018248117255019724,0.0,-0.00018248117255019724,-0.0012652237522046577,0.02522237534588943
2011,118,254,5.867507240921304e-05,6.02170969540799e-05,1.5420245448668577e-06,0.0003836129381372703,0.0013761918769056695,0.0009925789387683992,3.134292805474686e-05,2.9523957637061036e-07,-3.104768847837625e-05,8.36352819017361e-05,0.00765153204849139
2011,119,254,0.000789750508536696,0.0007863041753004271,-3.446333236268922e-06,0.0015533870364737323,0.0005922371638007462,-0.0009611498726729861,0.00039077028746210276,0.0,-0.00039077028746210276,-0.0016964470558283357,0.027947559819119224
2011,121,254,0.0013500867671886114,0.0013493958102853204,-6.909569032910023e-07,8.4741972386837e-05,-0.0006464911857619882,-0.0007312331581488252,0.00017687123852579714,0.0,-0.00017687123852579714,-0.0012179746102244956,0.036729677605185765
2011,122,254,0.00030950167482272375,0.0003104906520745636,9.88977251839833e-07,-0.00024308378654202138,-0.0010588067816570401,-0.0008157229951150188,0.00016499221131036667,0.0,-0.00016499221131036667,0.0002615401663976133,0.01757120758545997
2011,123,254,0.00011467446438896848,0.00011448897216137312,-1.854922275953524e-07,-0.00021385037024894098,-0.00016970763681456447,4.414273343437652e-05,0.000165962980393577,0.0,-0.000165962980393577,0.0009190845925233401,0.010644411850483166
2011,124,254,0.00046865400199977214,0.000468643352854062,-1.064914571016198e-08,6.753831045834098e-05,-0.0009202997898682952,-0.000987838100326636,6.729146249361993e-05,0.0,-6.729146249361993e-05,-0.0004025310619949581,0.021641979308706913
2011,125,254,0.0014730965729617073,0.0014296049445286284,-4.34916284330789e-05,0.004357255819275623,2.8004109481116757e-05,-0.004329251709794506,0.00020338553661801526,0.0,-0.00020338553661801526,-0.002697111222766537,0.03771178451034341
2011,126,254,0.0007824293709933696,0.0007684795530870147,-1.3949817906354811e-05,0.002689645075657236,8.329965203301981e-05,-0.0026063454236242164,0.00042068801859011,0.0,-0.00042068801859011,-0.001239686907907958,0.02768987648309813
2011,127,254,0.0004480761789609472,0.00044036958060523205,-7.706598355715138e-06,0.002864795128308882,0.0006263607647269964,-0.0022384343635818856,8.935006682258507e-05,0.0,-8.935006682258507e-05,-0.00014086655153784446,0.020970954743416155
2011,129,254,0.0006823616075196431,0.0006797022267729594,-2.6593807466837637e-06,0.0012223246529346377,0.0003876437549479306,-0.0008346808979867071,9.689546163953847e-05,0.0,-9.689546163953847e-05,-0.0008449918623949592,0.02604194378704893
2011,130,254,0.00026637225053421064,0.00026542264956219295,-9.496009720176817e-07,-0.0016653232393771644,0.001080662477761507,0.0027459857171386716,0.00014624407733767618,0.0,-0.00014624407733767618,-0.00023528249400697862,0.01623856331063403
2011,131,254,0.0005377014014441209,0.0005273731861465402,-1.0328215297580748e-05,0.0019817378841281877,0.0001876576425274834,-0.0017940802416007043,8.942400111955656e-05,0.0,-8.942400111955656e-05,-0.0017041304617586134,0.022886553342847893
2011,132,254,0.00028332069906871214,0.00028361342099026847,2.9272192155632443e-07,0.0013049099682353614,0.0015165205113589764,0.00021161054312361497,6.533573587464434e-05,0.0,-6.533573587464434e-05,0.0003389741402882773,0.016799607302977252
2011,133,254,0.0004490889472634262,0.0004499958786084773,9.06931345051056e-07,-0.0009719355867838296,0.0005561983562074602,0.0015281339429912898,0.00022519081294876847,0.0,-0.00022519081294876847,4.796775708351533e-05,0.021207017241153724
2011,134,254,0.00041302338017904763,0.00041704197312457907,4.0185929455314345e-06,0.0010023936335965403,0.0016729809576645494,0.000670587324068009,0.0001170267870289347,0.0,-0.0001170267870289347,-0.0023308921346841057,0.020025258384973342
2011,135,254,0.0003323848957467843,0.00033066990254709746,-1.7149931996868185e-06,0.0017055569612604426,-0.0010010921396315098,-0.002706649100891952,0.0002828605808930351,0.0,-0.0002828605808930351,0.0001427351037496171,0.018148321183635584
2011,136,254,0.0006488684212178892,0.0006462730580443939,-2.595363173495276e-06,-0.00036492559501505274,-0.0012925479095429182,-0.0009276223145278655,0.00013444979034576287,0.0,-0.00013444979034576287,-0.0021298665124354233,0.025408108068127454
2011,137,254,0.00036687627692190324,0.00035827907084145437,-8.597206080448875e-06,0.001389521958790426,-0.0008041338878683746,-0.0021936558466588004,9.015073808288804e-05,0.0,-9.015073808288804e-05,-0.001742527004847509,0.018904985829126145
2011,138,254,0.0002807371998620576,0.00028188174803478,1.1445481727223985e-06,0.0006025516552718605,0.0007282302831299603,0.00012567862785809977,0.00018379319395056526,0.0,-0.00018379319395056526,-0.0011382094778806054,0.016685267473232155
2011,140,254,0.00017624925882639485,0.00017590585217890103,-3.4340664749381517e-07,0.0001791509997656965,-0.00036453496431931853,-0.0005436859640850151,0.00012915960680277543,0.0,-0.00012915960680277543,-0.000171797188935104,0.013261549846410895
2011,141,254,0.00042531522829475203,0.0004204351948246269,-4.88003347012513e-06,0.002541442409040421,0.0011212230892851949,-0.0014202193197552261,0.00013504918273838208,0.0,-0.00013504918273838208,8.77289429018812e-05,0.020478454157333705
2011,143,254,0.00045095316798382816,0.0004455490948194397,-5.404073164388479e-06,0.002000786224746798,-0.00014643094618804753,-0.0021472171709348456,5.881439361102575e-05,0.0,-5.881439361102575e-05,-0.0002733128085946027,0.02110765254149385
2012,0,250,0.000176989485797605,0.00017846346582196533,1.4739800243603204e-06,7.409849762916565e-05,-0.0009874132229015231,-0.0010615117205306887,5.150012978113675e-05,0.0,-5.150012978113675e-05,0.0002658529737279878,0.013300104874111004
